id,ipk_smt1,ipk_smt2,ipk_smt3,ipk_smt4,ipk_smt5,ipk_smt6,ipk_smt7,ipk_smt8,kehadiran_mk1,kehadiran_mk2,kehadiran_mk3,kehadiran_mk4,kehadiran_mk5,kehadiran_mk6,retake,online_activity1,online_activity2,online_activity3,online_activity4,online_activity5,online_activity6,status_pekerjaan,beban_kerja,sosial_ekonomi
1471.0,2.2,2.48,3.38,2.94,2.24,2.71,1.9,2.65,85.8,86.4,100.0,92.4,73.3,86.1,0.0,4.9,8.7,4.1,5.3,5.5,2.9,Tidak Bekerja,0.0,Rendah
1472.0,2.47,2.83,3.22,1.43,3.21,2.47,2.54,3.61,87.1,89.5,84.5,92.6,100.0,60.2,2.0,7.2,8.1,6.0,3.6,2.7,9.7,Penuh Waktu,40.0,Menengah
1473.0,3.17,2.35,2.49,2.98,2.88,3.13,3.18,3.54,81.2,100.0,94.5,87.9,83.6,89.0,1.0,1.5,4.8,7.7,4.2,1.2,2.4,Penuh Waktu,42.0,Menengah
1474.0,3.56,3.53,3.22,2.85,3.01,2.94,2.67,2.55,96.2,72.0,99.9,82.2,71.9,79.5,2.0,3.3,3.8,3.8,3.7,4.4,4.9,Tidak Bekerja,0.0,Tinggi
1475.0,3.26,2.22,2.33,2.8,2.4,2.63,2.2,2.32,96.1,81.3,80.4,76.7,76.1,74.6,0.0,2.4,3.6,4.8,6.3,4.8,3.0,Tidak Bekerja,0.0,Rendah
1476.0,2.94,2.43,2.51,3.4,2.29,3.53,2.58,2.18,79.5,85.7,97.5,93.0,85.6,97.6,0.0,,5.5,5.6,5.6,1.8,3.0,Paruh Waktu,15.0,Rendah
,2.79,2.75,2.63,2.88,2.69,3.25,3.17,2.08,88.7,82.2,75.3,88.3,89.1,100.0,1.0,0.6,4.1,10.0,3.5,5.7,5.4,Tidak Bekerja,0.0,Menengah
1478.0,2.66,2.9,2.99,3.24,3.28,2.84,,3.39,88.5,93.5,89.8,83.0,81.9,100.0,0.0,5.3,5.0,3.5,4.5,7.0,5.2,Paruh Waktu,15.0,Menengah
1479.0,2.69,4.0,2.49,2.4,2.52,3.33,2.5,3.12,85.4,85.6,100.0,66.9,86.3,92.0,1.0,5.8,2.1,2.7,5.6,0.3,3.9,Paruh Waktu,17.0,Tinggi
1480.0,3.24,1.99,2.43,2.75,3.11,3.31,2.42,3.05,76.5,73.7,100.0,100.0,81.9,70.9,0.0,2.8,7.2,5.8,2.9,5.4,3.5,Penuh Waktu,31.0,Menengah
1481.0,2.99,2.02,2.54,2.62,1.96,3.64,2.84,3.55,100.0,86.6,,77.1,98.3,84.5,1.0,4.2,3.5,5.1,6.2,5.4,5.9,Penuh Waktu,30.0,Rendah
1482.0,3.22,2.63,2.32,3.29,2.51,2.92,2.47,2.64,100.0,84.2,99.4,69.8,67.7,90.8,1.0,3.5,5.0,0.8,0.9,5.0,4.0,Paruh Waktu,10.0,Menengah
1483.0,2.68,3.31,3.03,3.71,2.7,2.01,2.92,2.71,90.3,91.6,79.7,74.9,83.5,61.2,0.0,5.2,4.2,6.7,,5.0,8.2,Paruh Waktu,19.0,Menengah
1484.0,3.49,,2.55,3.04,4.0,2.35,2.23,3.36,95.4,74.6,88.1,81.6,72.5,73.1,1.0,3.9,5.3,6.4,4.2,4.5,6.2,Tidak Bekerja,0.0,Rendah
1485.0,2.44,2.45,,3.39,2.97,2.69,2.7,3.14,83.9,83.7,88.3,,100.0,100.0,2.0,5.2,4.8,3.2,5.2,3.0,4.7,Tidak Bekerja,0.0,Rendah
1486.0,3.55,2.37,2.0,2.13,2.87,3.31,2.63,2.27,70.3,100.0,80.1,69.6,84.7,85.0,1.0,6.8,2.6,7.3,7.6,5.2,6.2,Tidak Bekerja,0.0,Menengah
1487.0,1.87,2.99,3.55,2.32,2.52,2.62,3.78,2.52,96.2,85.4,53.3,80.0,93.8,80.0,1.0,6.0,8.5,6.0,3.7,6.4,6.0,Tidak Bekerja,0.0,Menengah
1488.0,3.03,2.48,1.98,2.52,2.16,2.62,3.14,1.75,88.1,89.1,,88.5,96.7,89.3,0.0,9.1,5.2,7.0,9.1,6.0,8.5,Paruh Waktu,13.0,Menengah
1489.0,,1.84,2.36,3.84,2.7,2.7,3.21,3.38,81.3,68.6,75.7,79.4,73.2,76.4,5.0,5.0,3.3,8.5,4.2,1.9,7.3,Tidak Bekerja,0.0,Menengah
1490.0,2.56,3.69,1.95,2.69,2.34,2.18,2.36,3.01,94.2,92.1,70.3,90.5,83.8,79.2,0.0,4.6,8.3,4.4,6.5,7.1,6.8,Tidak Bekerja,0.0,Rendah
1491.0,2.97,3.66,2.62,2.47,2.46,2.61,2.93,1.93,72.7,87.3,88.7,81.8,89.6,69.8,1.0,3.5,3.5,3.2,6.7,6.9,0.5,Tidak Bekerja,0.0,Menengah
1492.0,2.45,2.68,2.91,3.64,2.71,3.18,2.53,2.98,92.1,79.8,78.2,80.2,93.7,92.3,0.0,0.0,4.2,5.9,8.1,4.8,5.7,Tidak Bekerja,0.0,Menengah
1493.0,3.14,1.79,2.66,2.92,3.18,2.62,2.63,2.93,78.2,100.0,86.0,86.9,98.5,84.8,2.0,7.7,1.8,7.3,7.1,0.9,4.4,Penuh Waktu,44.0,Menengah
1494.0,3.0,2.36,2.5,2.62,2.56,3.09,2.1,2.18,82.0,,66.0,70.1,82.6,91.3,3.0,6.3,8.2,5.2,5.5,4.5,4.6,Paruh Waktu,11.0,Rendah
1495.0,2.64,2.83,3.08,2.18,3.27,3.43,2.38,4.0,92.9,83.5,64.2,84.1,89.2,88.1,0.0,2.4,3.7,6.4,6.2,6.9,5.2,Penuh Waktu,39.0,Rendah
1496.0,2.49,2.66,2.47,2.8,3.37,3.18,3.51,2.71,84.3,87.1,69.7,95.3,81.3,84.6,2.0,5.9,3.5,3.5,5.8,5.9,9.6,Penuh Waktu,37.0,Menengah
1497.0,3.1,2.53,3.12,2.93,2.72,2.24,3.09,2.9,69.7,75.4,57.3,71.3,81.9,74.4,0.0,3.3,7.8,7.1,3.6,6.6,7.4,Paruh Waktu,14.0,Menengah
1498.0,3.13,4.0,1.8,2.79,3.09,2.3,3.45,2.41,86.2,95.9,74.1,83.7,92.7,86.5,1.0,6.3,6.6,3.9,8.2,3.3,7.7,Tidak Bekerja,0.0,Menengah
1499.0,2.64,2.99,2.64,,3.01,2.72,2.62,2.93,81.3,91.7,89.5,92.0,91.9,82.5,0.0,1.0,4.7,5.5,4.8,3.6,7.5,Tidak Bekerja,0.0,Rendah
1500.0,2.73,2.25,2.37,2.86,3.73,2.99,2.94,2.62,65.2,83.0,74.8,95.2,100.0,75.9,0.0,5.0,2.3,,7.5,6.1,5.6,Penuh Waktu,48.0,Menengah
1501.0,2.88,3.55,2.81,2.96,2.71,2.15,1.59,2.77,70.9,88.5,86.5,86.2,74.5,95.4,1.0,,2.6,9.1,4.6,2.3,3.5,Paruh Waktu,10.0,Tinggi
,2.09,2.14,3.08,2.44,3.38,2.79,3.51,3.6,97.8,79.9,73.8,97.7,84.8,87.0,1.0,7.3,2.8,6.2,4.0,6.6,5.8,Tidak Bekerja,0.0,Menengah
1503.0,2.46,2.44,2.4,3.07,3.73,3.15,3.1,3.09,75.9,91.9,67.0,88.7,92.3,93.1,0.0,6.3,2.5,3.7,7.4,5.7,5.6,Tidak Bekerja,0.0,Rendah
1504.0,2.31,1.7,2.48,2.76,2.83,2.52,2.32,2.69,79.9,61.4,76.4,88.1,84.9,86.9,3.0,6.2,5.5,5.2,4.2,3.6,5.1,Paruh Waktu,10.0,Menengah
1505.0,1.89,,2.59,2.71,2.58,2.19,2.06,2.33,92.5,76.8,95.4,74.6,96.9,79.8,4.0,4.4,4.4,6.2,5.5,5.3,4.8,Penuh Waktu,40.0,Rendah
1506.0,2.7,4.0,2.71,3.44,3.03,2.48,3.04,2.72,74.8,85.9,80.7,84.5,84.3,82.8,0.0,3.1,7.4,4.9,5.4,4.6,4.2,Paruh Waktu,15.0,
1507.0,2.48,2.5,2.37,2.37,1.75,2.64,1.77,3.13,79.4,83.8,81.3,82.6,97.6,71.5,2.0,1.8,5.2,4.0,5.7,6.4,2.8,Tidak Bekerja,0.0,Menengah
1508.0,1.44,3.1,2.45,2.25,2.08,2.29,2.54,3.19,80.6,94.8,87.9,100.0,80.0,89.1,2.0,7.5,6.3,4.7,4.0,1.1,4.5,Tidak Bekerja,0.0,Rendah
1509.0,2.53,2.47,3.48,2.77,2.85,2.44,2.74,2.26,88.4,73.5,92.4,77.7,94.5,100.0,,5.0,7.6,6.5,2.1,5.2,6.0,Paruh Waktu,18.0,Menengah
1510.0,3.1,3.18,2.14,2.89,2.95,2.09,2.95,2.43,82.0,90.8,87.0,77.6,73.7,83.4,0.0,5.4,5.0,4.7,4.5,7.9,5.4,Tidak Bekerja,0.0,Menengah
1511.0,3.01,3.2,3.4,2.66,3.2,3.15,3.17,2.01,87.6,82.1,98.0,86.1,81.0,81.9,3.0,4.3,5.3,5.6,4.6,4.4,3.1,Penuh Waktu,35.0,Rendah
1512.0,2.65,3.28,2.22,2.69,2.72,2.1,2.77,2.81,91.0,89.8,72.2,97.0,80.4,79.0,3.0,6.0,6.7,4.1,4.9,6.8,3.1,Paruh Waktu,19.0,Rendah
1513.0,1.72,2.64,3.99,2.87,3.05,2.43,2.87,2.74,96.2,95.9,89.1,85.7,68.2,67.9,0.0,5.2,6.7,7.7,3.2,2.0,6.9,Tidak Bekerja,0.0,Rendah
1514.0,,2.19,3.22,3.2,3.21,2.59,1.63,3.55,79.1,92.2,86.2,96.3,84.5,85.7,0.0,5.4,5.8,2.5,8.8,4.9,6.2,Tidak Bekerja,0.0,Menengah
1515.0,3.23,2.38,2.83,2.66,3.09,3.85,3.1,2.41,84.2,99.0,70.9,78.8,92.1,97.9,1.0,6.2,3.8,6.1,5.8,5.7,4.8,Tidak Bekerja,,Menengah
1516.0,3.02,2.64,3.17,2.1,1.88,2.73,3.78,3.35,76.9,90.2,78.6,89.3,90.0,94.3,1.0,1.9,2.5,4.8,2.9,2.8,5.5,Paruh Waktu,16.0,Menengah
1517.0,2.67,2.63,3.54,2.92,2.88,2.91,2.91,2.53,75.6,100.0,83.5,85.2,85.5,77.4,2.0,5.4,2.4,6.4,4.5,7.3,6.0,Tidak Bekerja,,Menengah
1518.0,3.68,2.87,2.82,3.53,2.38,3.19,2.48,3.29,93.0,80.9,82.3,94.8,66.4,80.6,2.0,6.2,4.4,5.3,0.9,3.3,6.4,Tidak Bekerja,0.0,Rendah
1519.0,2.67,2.21,3.01,2.8,2.99,3.04,3.01,2.9,,98.5,77.2,82.3,92.9,84.3,0.0,2.5,5.7,4.0,9.2,7.0,,Penuh Waktu,,Menengah
1520.0,2.58,2.33,2.29,3.82,2.95,2.09,3.23,4.0,69.6,91.0,73.8,96.6,63.6,85.8,0.0,5.9,2.2,5.9,4.1,8.4,2.2,Tidak Bekerja,0.0,Tinggi
1521.0,3.18,3.39,2.24,3.64,2.14,,3.4,3.0,72.6,96.4,88.4,80.8,69.6,89.3,3.0,4.7,5.3,1.8,4.2,6.0,8.8,Paruh Waktu,19.0,Menengah
1522.0,2.74,2.7,2.41,2.05,2.11,2.71,2.19,2.28,76.8,82.2,96.3,63.6,85.5,,0.0,4.9,3.8,4.6,1.9,5.8,5.1,Penuh Waktu,45.0,Rendah
1523.0,3.58,3.02,1.79,2.66,3.28,3.79,3.53,2.52,83.7,66.8,86.0,87.0,94.1,63.0,1.0,3.2,4.5,6.8,4.2,9.7,2.8,Tidak Bekerja,0.0,Rendah
1524.0,2.84,2.32,3.36,3.44,2.4,,2.2,2.77,85.4,73.8,87.0,83.8,,85.0,1.0,6.6,6.2,3.0,4.4,3.4,8.3,Penuh Waktu,41.0,Menengah
1525.0,,2.9,2.86,3.63,3.5,1.99,2.93,3.1,85.8,79.8,98.8,88.3,74.6,94.8,0.0,5.9,3.7,3.5,3.4,7.4,6.2,Paruh Waktu,13.0,Rendah
1526.0,3.29,2.97,2.62,2.76,3.25,3.03,2.7,2.73,79.1,85.2,82.1,84.5,79.6,71.6,0.0,6.9,,4.5,4.4,2.2,7.1,Tidak Bekerja,0.0,Menengah
1527.0,3.03,2.83,3.02,2.78,2.41,2.19,2.62,2.37,83.8,80.1,89.2,85.5,89.5,89.4,1.0,4.6,4.8,6.0,9.9,3.0,5.1,Tidak Bekerja,0.0,Rendah
1528.0,2.83,2.51,1.86,3.46,3.17,2.68,2.3,2.79,88.6,,93.6,95.5,67.6,82.0,0.0,7.0,3.2,7.4,8.6,7.4,6.3,Paruh Waktu,17.0,Rendah
1529.0,2.39,2.78,2.55,2.88,3.19,2.4,2.82,2.54,86.9,91.9,94.2,91.7,89.1,70.8,2.0,2.8,3.4,5.7,2.4,5.7,5.5,Tidak Bekerja,0.0,Rendah
1530.0,2.9,1.82,3.64,2.51,2.25,2.76,3.2,,85.6,100.0,100.0,89.5,84.4,81.6,2.0,4.7,8.0,5.7,6.7,6.4,6.2,Paruh Waktu,10.0,Menengah
1531.0,2.73,3.42,2.47,2.33,3.24,2.62,1.78,2.65,90.1,78.0,76.8,86.9,73.6,88.1,1.0,7.1,7.6,3.7,,6.2,3.7,Tidak Bekerja,0.0,Rendah
1532.0,2.86,3.07,2.8,1.99,2.92,3.23,3.22,3.3,85.5,61.3,91.8,85.7,100.0,100.0,0.0,7.2,2.2,2.8,6.0,2.7,6.8,Paruh Waktu,17.0,Menengah
1533.0,3.26,2.05,3.93,2.85,2.94,2.03,2.73,3.24,87.1,86.4,84.5,71.2,71.2,96.7,2.0,6.8,7.1,3.4,4.7,7.5,2.5,Tidak Bekerja,0.0,Menengah
1534.0,2.64,2.39,3.01,2.71,3.73,3.21,2.92,3.47,70.5,90.6,86.0,83.0,82.2,96.1,0.0,1.3,5.9,2.1,,4.9,8.2,Paruh Waktu,10.0,Menengah
1535.0,2.4,2.88,3.58,3.05,3.16,2.66,2.61,2.6,92.6,85.3,91.9,83.2,95.2,92.0,1.0,5.2,6.4,7.1,8.7,3.6,6.8,Paruh Waktu,16.0,Menengah
1536.0,2.81,2.19,2.57,3.26,2.94,2.37,1.81,3.09,80.8,86.7,83.6,80.7,91.2,76.3,0.0,5.3,5.8,7.7,5.1,2.6,6.3,Penuh Waktu,42.0,Menengah
1537.0,3.02,2.67,3.19,2.5,2.73,2.0,2.47,2.31,67.4,83.4,83.9,88.0,90.8,82.7,0.0,6.0,6.8,7.2,6.2,6.0,3.0,Tidak Bekerja,0.0,Rendah
1538.0,3.05,2.91,2.38,3.61,3.67,2.81,3.05,3.92,91.0,71.4,85.4,81.5,80.6,89.4,1.0,4.0,6.7,3.7,2.8,7.5,4.5,Tidak Bekerja,0.0,Menengah
1539.0,2.36,2.98,3.35,2.93,2.48,2.44,2.37,2.31,93.3,75.7,82.1,86.8,81.3,78.1,0.0,7.4,3.8,5.4,4.0,3.8,2.3,Tidak Bekerja,0.0,Rendah
1540.0,2.13,2.76,2.63,2.97,2.92,1.78,2.93,2.71,97.3,76.8,90.5,85.9,76.4,95.7,0.0,5.8,4.3,3.3,7.3,6.7,5.0,Tidak Bekerja,0.0,Menengah
1541.0,3.29,3.47,1.9,2.98,2.97,2.48,2.82,2.63,73.5,78.8,100.0,87.9,72.9,73.8,1.0,8.1,4.0,4.3,6.6,,3.9,Tidak Bekerja,0.0,Menengah
1542.0,2.34,2.63,3.82,1.0,3.7,3.01,2.98,2.98,80.7,75.0,84.7,,87.3,82.0,1.0,6.7,6.6,2.1,1.6,3.4,2.3,Penuh Waktu,33.0,Rendah
1543.0,3.88,2.96,2.89,2.42,3.05,2.83,2.72,3.0,66.8,84.0,73.0,85.3,77.8,78.4,1.0,2.3,7.2,3.6,3.8,8.1,6.1,Penuh Waktu,38.0,Menengah
1544.0,3.08,2.2,2.73,2.03,2.32,,2.44,2.83,80.6,80.1,82.1,100.0,100.0,80.5,0.0,5.7,3.3,6.5,4.0,3.6,9.0,Tidak Bekerja,0.0,Menengah
1545.0,2.84,3.26,1.29,2.08,2.82,2.88,2.65,2.19,78.0,83.6,67.8,76.5,71.2,90.0,0.0,3.2,2.4,4.0,6.5,5.0,7.2,Tidak Bekerja,0.0,Menengah
1546.0,1.88,2.93,2.38,3.34,2.66,2.36,3.35,2.31,93.9,89.7,81.3,71.6,97.4,90.0,2.0,3.5,5.5,7.0,5.2,5.5,7.1,Penuh Waktu,32.0,Rendah
1547.0,3.2,2.27,3.15,2.91,3.04,2.37,1.81,2.07,93.8,100.0,92.8,72.7,84.6,87.9,1.0,5.1,5.3,2.9,2.0,3.0,2.5,Paruh Waktu,12.0,Menengah
1548.0,1.94,3.33,2.84,3.06,3.15,3.03,2.34,2.61,70.5,82.0,88.2,91.1,88.9,67.4,0.0,3.9,3.7,2.4,3.3,5.0,7.8,Tidak Bekerja,0.0,Rendah
1549.0,2.72,2.25,2.55,3.27,3.18,2.57,3.04,2.8,81.7,97.5,76.1,88.1,68.4,88.6,1.0,3.7,4.2,4.4,0.6,1.8,6.7,Paruh Waktu,12.0,Menengah
1550.0,2.7,2.98,2.77,3.24,2.65,3.4,2.85,2.99,87.9,80.3,91.6,79.2,75.5,87.8,1.0,,3.5,5.2,6.4,4.6,,Tidak Bekerja,0.0,Menengah
1551.0,2.98,1.91,1.9,2.13,3.32,3.46,,2.05,87.3,86.4,73.1,74.9,78.4,80.7,1.0,5.6,0.3,8.8,5.7,5.2,3.7,Tidak Bekerja,0.0,Rendah
1552.0,3.32,2.04,2.53,2.82,2.86,2.46,2.57,2.63,73.1,75.7,66.2,96.0,90.7,71.4,0.0,2.8,2.3,3.1,5.5,10.7,4.1,Tidak Bekerja,0.0,Tinggi
1553.0,3.01,3.29,1.82,2.73,3.02,2.97,3.18,2.98,65.5,96.5,80.2,87.0,100.0,84.9,2.0,4.3,2.7,2.3,2.6,4.9,9.4,Paruh Waktu,19.0,Menengah
1554.0,3.03,2.83,2.06,3.11,3.19,2.91,2.81,4.0,93.6,97.4,85.7,,91.3,83.7,1.0,4.9,5.9,4.0,5.4,5.2,6.9,Tidak Bekerja,0.0,Menengah
1555.0,3.23,2.4,3.02,3.32,3.13,2.35,2.41,2.97,100.0,85.1,83.3,71.3,81.4,77.8,0.0,5.1,2.0,4.3,3.0,6.9,3.3,Paruh Waktu,17.0,Rendah
1556.0,3.4,2.2,2.54,2.65,2.63,3.61,1.73,2.86,93.7,,,98.2,77.9,82.9,2.0,6.5,4.7,4.8,9.0,7.0,9.1,Penuh Waktu,39.0,
1557.0,1.97,2.95,3.32,3.11,2.51,3.13,2.75,2.52,81.4,89.4,,80.0,88.7,79.9,0.0,2.4,3.2,5.3,6.0,,6.6,Tidak Bekerja,0.0,Menengah
1558.0,2.92,3.32,2.94,2.63,2.67,4.0,2.79,3.05,64.8,76.7,90.2,68.9,90.5,77.7,2.0,2.9,3.5,8.1,5.7,3.2,6.6,Tidak Bekerja,0.0,Menengah
1559.0,2.46,3.34,1.96,2.38,2.65,2.25,2.73,2.58,82.9,81.0,72.1,84.8,83.7,74.9,2.0,7.5,5.6,6.4,3.4,0.4,,Penuh Waktu,48.0,Menengah
1560.0,3.26,3.39,1.62,3.28,3.1,3.77,2.49,2.6,87.7,60.8,57.6,88.1,73.4,71.6,0.0,6.1,1.8,6.4,3.3,3.2,5.7,Paruh Waktu,13.0,Rendah
1561.0,2.47,2.09,2.02,2.95,2.31,3.04,2.45,2.09,80.9,100.0,84.0,91.5,86.7,70.9,1.0,7.9,4.5,2.4,4.0,4.6,6.5,Paruh Waktu,17.0,
1562.0,3.27,2.02,3.9,2.32,2.23,3.52,3.09,3.24,76.6,89.5,100.0,76.5,92.3,77.3,2.0,2.9,4.5,4.9,4.7,,9.4,Tidak Bekerja,0.0,Rendah
,3.85,2.9,2.7,2.29,2.11,2.66,2.09,3.16,80.7,97.3,87.9,88.3,75.2,91.5,2.0,5.9,1.1,7.6,6.7,3.4,6.9,Tidak Bekerja,0.0,Rendah
1564.0,1.89,3.55,2.2,2.62,2.82,1.71,2.41,2.83,72.8,72.4,100.0,86.3,95.1,100.0,0.0,6.6,4.0,3.8,6.1,6.4,5.5,Tidak Bekerja,0.0,Tinggi
1565.0,1.91,2.81,3.04,2.57,2.99,2.77,2.64,2.54,97.7,83.8,76.4,72.3,69.9,70.5,3.0,4.1,4.7,4.4,3.3,3.9,6.3,Paruh Waktu,12.0,Menengah
1566.0,2.86,2.74,2.87,2.19,2.18,1.96,2.85,3.21,92.7,96.4,99.5,86.4,84.4,99.8,0.0,3.6,2.6,4.3,4.1,5.1,3.3,Tidak Bekerja,,Menengah
1567.0,3.13,2.92,2.51,2.83,3.1,2.58,1.95,3.11,90.3,88.2,77.4,94.6,96.5,87.8,0.0,4.2,4.2,4.2,4.1,4.3,5.6,Paruh Waktu,11.0,Rendah
1568.0,3.17,2.29,2.17,2.28,2.66,3.57,2.69,2.89,73.0,95.7,93.7,80.3,78.1,94.6,0.0,4.5,,4.3,5.5,6.5,5.6,Tidak Bekerja,0.0,Menengah
1569.0,3.3,3.06,2.05,2.62,1.71,3.2,3.77,1.66,70.7,86.7,84.8,80.9,67.6,88.2,2.0,6.8,10.7,7.6,2.4,5.0,6.2,Paruh Waktu,17.0,Rendah
1570.0,2.46,2.7,1.9,3.3,3.53,2.86,2.93,2.9,92.5,87.5,95.2,91.9,92.7,88.8,2.0,6.4,3.5,1.2,4.8,8.7,6.3,Tidak Bekerja,0.0,Menengah
1571.0,3.9,1.71,2.9,3.67,2.87,2.75,2.55,2.35,64.3,80.2,85.6,86.5,94.3,93.7,2.0,5.4,5.7,4.9,3.5,6.9,4.7,Paruh Waktu,13.0,Menengah
1572.0,1.29,2.54,1.81,2.51,2.5,2.82,2.65,3.22,91.4,93.4,70.9,83.7,91.3,85.9,1.0,3.8,3.5,8.7,5.9,0.8,2.5,Tidak Bekerja,0.0,Menengah
1573.0,3.02,2.32,2.35,2.45,2.3,2.61,2.33,2.63,71.9,84.3,87.2,74.7,77.9,83.1,2.0,6.7,,4.8,5.6,4.7,7.4,Tidak Bekerja,0.0,Tinggi
1574.0,3.62,3.08,2.72,2.71,3.21,2.63,2.95,3.0,60.3,70.1,93.7,89.5,57.4,57.9,1.0,7.9,6.3,7.8,3.1,3.8,8.6,Paruh Waktu,15.0,
1575.0,3.2,2.83,2.76,2.85,2.35,3.55,3.03,2.94,81.9,71.2,91.8,92.4,90.9,85.9,1.0,4.6,7.5,5.9,5.6,2.1,1.3,Tidak Bekerja,0.0,Rendah
1576.0,3.4,1.94,3.25,2.61,2.81,3.02,2.84,2.84,76.2,91.1,76.1,76.7,86.0,72.4,1.0,7.4,7.4,4.1,4.5,5.1,1.1,Paruh Waktu,15.0,Rendah
1577.0,2.09,2.11,2.02,3.95,3.88,1.9,1.99,2.49,96.1,91.3,100.0,82.0,78.0,85.6,3.0,4.7,4.9,5.2,9.2,5.2,2.9,Penuh Waktu,40.0,Tinggi
,3.01,2.69,2.37,,2.99,2.36,2.13,2.51,84.5,98.6,73.4,87.3,82.2,82.7,1.0,8.1,5.2,3.2,6.8,6.6,3.0,Tidak Bekerja,0.0,Rendah
1579.0,2.73,2.51,3.28,2.45,2.96,3.34,2.58,1.84,81.0,86.9,95.0,79.8,100.0,72.0,0.0,5.3,4.5,7.7,2.1,5.9,4.5,Tidak Bekerja,0.0,Menengah
1580.0,2.49,2.86,2.27,,2.12,2.69,2.01,3.33,100.0,73.1,88.2,82.0,90.1,100.0,3.0,5.8,3.5,3.6,4.3,3.5,6.5,Penuh Waktu,40.0,Menengah
1581.0,2.38,2.44,2.57,2.3,2.82,2.5,2.15,2.34,99.4,86.1,99.5,79.6,70.5,,3.0,8.3,0.4,1.5,4.4,,2.9,Tidak Bekerja,0.0,Tinggi
1582.0,2.36,2.57,2.72,2.34,3.64,,3.38,2.54,84.4,86.2,80.2,92.8,89.3,100.0,0.0,6.3,2.6,4.7,8.2,3.9,8.0,Penuh Waktu,36.0,Menengah
,,2.68,3.45,2.53,3.26,2.61,2.62,2.37,70.4,78.4,67.2,87.6,81.9,95.8,0.0,3.5,4.5,7.4,6.8,5.3,2.9,Penuh Waktu,31.0,Menengah
1584.0,3.54,2.53,1.96,2.84,3.25,3.1,2.05,2.28,63.7,92.1,89.7,90.7,80.6,66.0,0.0,3.4,7.2,5.7,1.5,4.5,6.1,Tidak Bekerja,0.0,Menengah
1585.0,3.47,2.9,2.8,2.01,3.43,,2.8,2.18,83.8,75.8,78.2,68.0,65.6,100.0,1.0,5.4,7.3,,4.6,2.9,6.2,Paruh Waktu,11.0,Menengah
1586.0,3.54,2.88,2.95,3.2,2.76,2.21,3.47,2.37,75.1,82.7,81.1,85.0,84.0,98.5,2.0,5.9,3.3,3.6,4.2,4.2,4.0,Paruh Waktu,,Menengah
1587.0,2.64,3.05,3.01,2.47,2.94,2.35,2.74,1.94,77.1,66.7,100.0,91.7,80.3,77.5,1.0,7.3,8.6,6.6,7.7,5.0,0.8,Penuh Waktu,48.0,
1588.0,1.89,2.33,2.9,3.1,3.09,2.36,2.7,,87.7,90.8,83.3,86.2,85.0,69.3,2.0,7.6,7.1,1.4,9.2,,6.1,Paruh Waktu,17.0,Rendah
1589.0,2.05,2.21,2.98,3.03,3.59,2.24,3.4,1.78,85.2,87.5,87.4,81.9,86.2,72.6,1.0,6.7,5.5,5.7,4.4,4.3,6.0,Tidak Bekerja,0.0,Tinggi
1590.0,2.03,2.88,2.58,2.81,2.74,3.06,2.61,2.15,77.1,83.4,72.5,84.6,85.6,81.4,1.0,5.4,1.8,3.1,,6.8,9.6,Tidak Bekerja,0.0,Rendah
1591.0,2.4,2.86,2.45,2.89,3.08,2.14,2.89,,82.4,81.8,82.7,81.9,80.1,82.3,0.0,5.5,5.5,5.2,3.9,7.2,8.1,Paruh Waktu,10.0,Menengah
1592.0,3.16,2.59,3.04,2.06,3.42,2.72,2.0,3.05,82.3,100.0,100.0,93.9,56.2,82.7,1.0,7.5,6.7,3.2,4.8,6.2,1.8,Tidak Bekerja,0.0,Rendah
1593.0,2.6,1.8,2.4,2.91,3.15,2.42,2.15,3.19,75.6,82.5,91.7,80.1,100.0,76.5,1.0,4.3,4.2,3.7,7.2,4.3,10.7,Penuh Waktu,32.0,Menengah
1594.0,3.09,3.02,2.22,2.52,1.14,,3.61,2.87,96.2,68.2,,83.8,78.8,82.7,3.0,3.9,2.7,5.3,6.7,3.4,3.5,Paruh Waktu,17.0,Menengah
1595.0,2.54,2.87,2.57,3.19,3.2,2.01,3.41,3.94,81.4,83.7,97.4,85.7,85.0,100.0,4.0,2.3,3.4,5.8,1.8,4.3,4.2,Tidak Bekerja,0.0,Menengah
1596.0,2.28,2.03,2.86,2.41,3.02,2.42,2.46,2.42,77.7,85.0,87.4,77.7,73.3,90.0,0.0,5.8,6.4,2.9,3.3,6.6,6.8,Tidak Bekerja,0.0,Rendah
1597.0,2.23,2.25,2.39,3.2,1.87,2.97,2.88,3.23,87.6,81.2,76.8,94.9,90.0,80.1,,6.8,4.1,5.0,3.8,6.1,3.0,Penuh Waktu,49.0,Menengah
1598.0,2.96,3.74,3.18,2.91,1.97,2.92,2.7,2.19,98.0,85.6,89.2,76.7,88.6,83.4,0.0,9.6,3.9,3.6,5.5,4.5,5.5,Tidak Bekerja,0.0,Menengah
1599.0,1.86,3.54,2.81,2.63,1.78,2.76,2.8,2.33,88.0,83.7,68.9,91.8,100.0,100.0,2.0,6.0,5.6,2.0,5.5,4.4,0.0,Tidak Bekerja,0.0,Rendah
1600.0,2.94,2.02,2.41,2.45,2.62,2.4,2.14,2.82,80.4,72.4,100.0,84.4,100.0,96.3,1.0,4.1,8.7,,3.8,4.4,5.6,Penuh Waktu,35.0,Menengah
