ipk_smt1,ipk_smt2,ipk_smt3,ipk_smt4,ipk_smt5,ipk_smt6,ipk_smt7,ipk_smt8,kehadiran_mk1,kehadiran_mk2,kehadiran_mk3,kehadiran_mk4,kehadiran_mk5,kehadiran_mk6,retake,online_activity1,online_activity2,online_activity3,online_activity4,online_activity5,online_activity6,status_pekerjaan,beban_kerja,sosial_ekonomi,cluster
3.45,2.88,2.64,4,2.79,1.93,2.91,2.46,81.5,97.8,93.8,67.4,67.7,86.4,0,6.9,0.5,7,9.9,7.4,3.4,Tidak Bekerja,11,Menengah,1
3.17,2.61,3.03,3.22,2.87,2.99,2.8,2.76,82.7,81.9,85.2,96.8,67.5,75.9,0,9.6,5.6,4.2,6.6,3.4,0.8,Penuh Waktu,38,Rendah,0
1.81,3.65,2.83,2.53,1.85,2.75,2.55,1.85,82.1,97.3,82.4,96.8,100,82.3,0,4.8,6,7,7.8,8,3.5,Tidak Bekerja,14,Tinggi,1
2.42,3.14,2.47,2.42,2.78,3.3,2.98,3.62,89,88.6,82.7,69.5,86.5,85.4,0,6.3,5.6,5.5,7.3,4.5,5.1,Paruh Waktu,0,Menengah,1
3.19,1.96,3.08,2.69,2.75,3.04,3.62,2.9,71.4,83.1,93.5,93.9,91.7,79.9,2,2.3,6.2,2.6,6.4,6.4,4.1,Penuh Waktu,40,Menengah,0
2.35,2.88,2.12,2.57,1.91,2.88,3.52,2.77,70.6,81.6,87.1,83.5,91.8,100,0,4.9,4.7,3.6,7.1,8.8,4.6,Paruh Waktu,0,Menengah,1
3.19,2.36,2.84,2.89,1.85,2.12,3,2.78,85.9,75.7,70.5,89.8,86.7,65.6,0,4.8,8.6,6.2,3.2,5.3,4.6,Paruh Waktu,0,Menengah,1
3.12,2.91,3.27,3.36,2.75,3.56,3.06,2.48,71.5,85.2,85,67.1,88.3,82.4,2,3.7,7,3.4,4.1,4.6,7,Paruh Waktu,0,Rendah,1
3.29,2.38,3.5,2.65,3.15,2.73,2.43,3.15,76,83.4,85,81.1,71.4,90.1,1,6.8,5.3,3.5,9.3,4.5,4.5,Paruh Waktu,0,Menengah,1
3.39,2.23,2.99,2.56,2.57,2.1,3.01,2.12,62,80.9,59.4,76.9,91,96.3,2,6.3,4.5,3.9,3.1,8,2.5,Penuh Waktu,43,Menengah,0
3.05,2.02,2.9,2.31,2.88,2.95,3.25,2.97,87.2,100,75.2,85.5,94.1,58.55,2,8,4.7,5.9,4,5.9,5.5,Paruh Waktu,0,Rendah,1
2.11,2.56,2.55,2.46,3.06,3.4,2.2,2.57,96.5,76.6,77.9,62.5,84.7,87,1,4.3,1.8,4.3,1.2,5,8.8,Penuh Waktu,45,Rendah,0
2.69,1.81,2.69,3.27,2.16,3.12,1.9,2.76,90.4,81.9,100,80.1,79.2,87,1,3.5,2.1,2.8,6.5,4.4,8.4,Penuh Waktu,32,Rendah,0
3.42,2.55,2.31,3.76,3.16,2.36,2.93,2.54,72.1,81.9,71.3,80.2,81.1,79.6,0,6.8,5.8,3.7,5.6,7.6,3.3,Tidak Bekerja,0,Rendah,1
3.27,3.13,3.57,2.99,2.45,3.78,3.04,2.67,85.6,86.8,82.6,71.2,100,84.8,2,5.4,9.2,4.9,6.3,3.4,5.6,Tidak Bekerja,0,Rendah,1
3.02,3.37,2.62,3.94,2.91,2.37,2.59,1.95,75.6,81.1,100,84.3,95.8,84,1,2.9,6.1,3.3,4.2,9.1,6.2,Tidak Bekerja,16,Rendah,1
2.52,3.07,3.57,2.66,2.76,2.31,2.81,2.17,77.5,92.6,80.7,94.2,83.5,71.3,1,7.3,2.4,3.8,4.6,7,3.9,Penuh Waktu,34,Menengah,0
3.19,2.08,1.96,2.78,2.83,2.48,3.13,1.49,80.4,62.2,77.5,81.5,95.5,72.8,2,4.7,4,4.8,4.2,4.5,3.7,Penuh Waktu,45,Menengah,0
2.37,2.69,2.59,2.14,2.37,2.93,3.39,3.03,88.4,76.4,89.9,78.7,73.3,76,1,4.8,3.9,5.6,4.2,5.6,4.4,Paruh Waktu,0,Menengah,1
3.99,2.75,1.97,2.8,2.86,3.5,2.08,2.08,88.4,86.9,99.7,75,74.2,100,4,4.9,3.5,6.4,0.9,5.8,3.7,Tidak Bekerja,12,Menengah,1
2.71,2.85,3.45,2.6,3.12,2.9,1.91,2.09,84.6,80,75.5,95.7,70,83,3,3.3,8,10,4.4,6.7,7.5,Tidak Bekerja,11,Menengah,1
2.72,2.86,2.67,3.24,2.65,2.73,2.82,2.56,84.1,83.7,78.1,75.5,83,82,1,4.9,3.1,3.9,5.4,5.8,4.7,Paruh Waktu,0,Rendah,1
3.16,2.7,2.32,2.73,3.12,3.24,3.22,2.85,87.6,90.9,68.7,77.8,88,75.1,1,7.3,7.1,3.9,3.2,5.9,2.4,Tidak Bekerja,18,Tinggi,1
2.73,2.29,3.16,2.98,2.63,2.13,2.33,2.32,92.5,68.2,84.5,82.5,95.4,87.3,2,6.1,3.9,2.5,4.3,6.6,6.5,Penuh Waktu,39,Tinggi,0
3.02,3.14,2.62,2.35,3.34,2.06,3.32,3.2,90.6,100,85.2,91.2,84.5,81.8,0,6.1,4.4,5.1,5.1,4.2,6.5,Paruh Waktu,0,Rendah,1
2.84,3.1,2.6,2.56,2.43,2.71,3.22,2.23,65.4,87.1,96.8,88.1,75.1,83.9,0,5.1,6.4,3.3,8.1,4.2,3.7,Paruh Waktu,0,Rendah,1
2.83,2.76,2.81,3.36,2.32,2.93,3.21,2.76,74.7,82.9,74.6,77.9,90.8,87.6,1,6.4,6,4.6,3,5.6,3.9,Paruh Waktu,0,Menengah,1
3.01,2.82,3.19,2.14,2.73,2.54,2.67,2.76,80.2,83.9,84.75,99.5,87.4,99.7,2,2.1,6.6,5.4,4.3,6.2,5.3,Penuh Waktu,34,Tinggi,0
4.05,2.18,3.79,3.33,3.25,2.67,1.93,2.48,89.1,96.5,89.3,89.6,83.3,91.5,0,3.2,5.2,4.5,7.9,0,4.7,Paruh Waktu,0,Menengah,1
2.74,2.82,2.75,2.92,2.27,2.39,2.73,2.74,74.2,95.8,92.2,76.4,82.9,100,1,5.3,5.8,3.8,4.4,8,5.2,Tidak Bekerja,15,Menengah,1
2.37,3.28,3.55,3.31,2.8,2.7,2.8,3.09,99.5,90.5,68,75.7,83.5,94.9,2,9.6,5.1,6.3,1.9,3.6,5.7,Tidak Bekerja,18,Rendah,1
3.14,3.28,2.42,3.36,1.96,3.3,3.47,2.92,83,88.1,79,100,79.1,98.2,1,3.5,8.2,9,5.8,5.6,3.1,Tidak Bekerja,12,Menengah,1
2.62,3.61,3.26,2.94,2.78,3.21,3.88,2.68,65.3,74.7,85.6,83.4,98.6,79.1,1,4.7,3.7,6.6,3.3,4.5,2,Penuh Waktu,45,Menengah,0
3.12,2.94,2.56,2.91,3.12,3.04,3.83,2.81,85.3,83.2,90.5,84.7,85.1,85.2,1,4.7,3.8,5.8,4.4,6.2,5.2,Penuh Waktu,33,Tinggi,0
2.46,3.26,2.44,3.14,2.59,2.23,3.33,2.4,86.1,72,71.2,100,86.4,83.9,2,4.2,3.4,6.2,7.8,6.6,6.2,Penuh Waktu,44,Rendah,0
2.36,2.41,2.12,2.55,2.58,2.28,2.22,2.91,76.9,78.9,63.1,100,94.4,80.1,2,3.2,5,5,2.4,0,3.9,Tidak Bekerja,11,Rendah,1
2.48,3.63,3.14,2.52,3.9,2.15,2.34,2.69,69.7,100,86.8,77.1,89.5,86.5,1,4.4,2.6,2.1,9.4,2.3,8.4,Paruh Waktu,0,Rendah,1
2.98,3.08,3.12,1.94,2.41,2.07,2.84,2.09,65.2,82.6,62.9,87.6,72.4,76.6,1,0.4,8.3,2.1,4.3,1.4,3.3,Tidak Bekerja,12,Rendah,1
2.47,2.7,3.12,2.73,2.86,2.87,2.59,2.38,79.7,92,92.8,73.6,82.4,77.5,0,6.6,4.1,9.4,5.4,7.4,3,Penuh Waktu,33,Menengah,0
3.28,2.59,2.32,3.65,2.16,2.83,2.4,2.28,92.4,82.9,89.1,84.5,90,77.8,1,1.2,8.8,6.2,5.5,7.5,5.5,Paruh Waktu,0,Rendah,1
2.41,2.5,2.12,2.26,3.2,2.92,2.5,2.24,80.9,68.2,86.3,94.5,100,74,0,6.8,3.6,2.7,2.7,5.3,3.1,Paruh Waktu,0,Menengah,1
2.76,1.92,2.4,2.66,3.48,2.84,2.95,2.78,100,94,64.7,87.2,95.9,70.5,0,5.2,3.9,3.3,7.7,3.7,3.7,Paruh Waktu,0,Rendah,1
2.73,2.01,2.76,2.16,1.92,2.28,2.96,2.95,86,94.9,93.9,84.5,85.7,86.3,1,4.7,0.7,7.3,5.8,2.6,7.9,Paruh Waktu,0,Rendah,1
3.26,2.86,3.42,2.57,3.6,2.36,3.41,1.62,74,88,81,84.3,85.4,73.1,1,2.8,5.5,4.9,7.7,4.6,6.4,Paruh Waktu,0,Menengah,1
2.26,2.55,2.67,2.72,3.23,2.75,2.69,3.26,91,77.6,73.5,76.8,84.5,72.5,2,5.2,4.7,0,2.2,0,4.3,Tidak Bekerja,12,Rendah,1
2.51,3.39,2.49,2.39,2.97,2.83,2.6,2.79,89.7,86.6,90.8,83.1,74.7,90.7,0,4.5,4.4,6.5,8.3,1.6,4.4,Penuh Waktu,38,Rendah,0
2.93,2.65,2.48,2.47,3.41,3.74,2.58,2.59,88.9,86.3,83.5,72.5,76.8,91.9,2,4.4,8.9,8.8,3.2,7.6,4.7,Penuh Waktu,33,Rendah,0
2.58,2.21,2.73,1.99,3.08,3.32,2.25,2.67,93.7,71.7,72.8,82.6,82.2,85.5,1,4.8,2.3,1.8,2.4,6,6.9,Penuh Waktu,35,Menengah,0
2.58,2.74,3.59,2.34,2.58,3.25,2.38,2.49,70.6,91.2,70.7,95.5,72.5,77.4,2,2.7,4.4,7.2,3.6,3,5,Penuh Waktu,38,Rendah,0
3.82,2.21,3.25,3.51,2.8,2.73,2.38,2.62,85.5,73,66.6,88.6,90.8,100,1,2.2,4.7,7.3,5.2,4.6,6.6,Penuh Waktu,38,Menengah,0
1.93,2.91,2.34,3.35,2.45,2.52,2.37,2.39,85.9,87.9,84.5,72.3,89.1,72.9,3,2.8,3.9,6.6,2.7,5.7,0,Penuh Waktu,45,Menengah,0
2.15,4,2.83,2.63,2.78,2.01,2.87,2.35,85.7,86.4,79.1,67,87.7,85,1,5.4,4.2,3.7,4.6,5.3,6.3,Tidak Bekerja,12,Rendah,1
2.52,3.13,3.58,2.9,1.44,2.71,2.81,2.95,84.2,98.1,76.1,74.7,78.9,100,1,4.6,7.3,7.3,1.6,4.9,7.2,Paruh Waktu,0,Tinggi,1
2.58,3.48,2.53,2.18,3.1,2.02,2.45,3.49,92.1,76.4,86.4,84,94.1,88.8,0,5.3,4.9,2.8,7.8,5.8,4.3,Paruh Waktu,0,Rendah,1
2.48,2.27,2.75,3.97,2.26,3.37,2.75,2.75,79,91.3,95.4,100,87.9,78.1,1,8.6,4.1,3.5,5.6,3.1,4,Tidak Bekerja,13,Tinggi,1
3.22,2.68,2.15,3.52,2.4,2.37,1.85,3.05,85.4,67.6,87.5,93.3,89.6,98.2,0,3.8,8.5,5,6.6,7.6,10.3,Paruh Waktu,0,Rendah,1
2.26,3.26,3.11,2.65,2.31,2.82,2.43,3.14,90.6,100,80.5,82,83.5,83.9,1,7.1,4.4,8.9,6.2,4,3.5,Tidak Bekerja,19,Menengah,1
3.2,2.29,3.56,2.73,2.96,2.93,2.92,2.69,91.5,81.7,100,65.1,75.9,88.6,0,4.8,4,5.3,2.6,2.9,4.7,Tidak Bekerja,16,Tinggi,1
2.24,2.6,3.09,2.19,3.33,2.57,3.84,2.78,100,97,78.9,72,86.1,79.2,2,8.2,4.5,4.4,2.2,5.8,2.7,Penuh Waktu,39,Menengah,0
1.85,3.4,3,2.46,2.16,2.77,3.94,3.01,80.1,100,91.5,91.8,87.9,90.1,3,0.1,5.3,6.6,8.2,9.6,5.1,Tidak Bekerja,13,Menengah,1
2.83,3.09,2.98,1.395,3.2,3.15,2.57,1.76,87.4,88.3,80.6,86.9,95.7,100,2,5.3,5.7,3.4,4,4.7,7.4,Tidak Bekerja,19,Menengah,1
3.34,2.74,2.91,2.77,2.16,3.49,2.78,3.55,89.7,89.3,94.5,88,78.9,83.7,0,4.9,6.4,3.3,5.6,3.1,5.2,Paruh Waktu,0,Menengah,1
3.89,2.31,1.61,2.73,2.84,2.77,2.84,2.11,85.6,75.1,94.1,73.6,84.1,77.1,1,6.9,4.1,2.9,7.1,1,6.4,Paruh Waktu,0,Rendah,1
3.08,3,2.32,2.64,2.88,3.46,2.37,1.83,85.7,69.1,93.1,100,95.3,80,0,8.2,3.5,3,7.9,4.3,5.3,Paruh Waktu,0,Menengah,1
3.3,2.52,2.83,2.82,3.29,2.75,2.77,3.21,86.2,79.3,74.1,78.8,87.4,72,2,5.5,2,3,6.3,4.1,5.5,Tidak Bekerja,10,Menengah,1
2.36,3.13,2.38,2.64,3.43,2.63,2.61,2.5,76.8,82.4,92.4,91.8,87.9,96.8,2,1.6,5.1,3.6,9,4.5,6.5,Paruh Waktu,0,Menengah,1
2.89,3.35,3.29,2.67,3.57,2.19,3.95,2.31,84.5,79.3,81.2,100,80.4,93.5,0,4.5,6.9,3.9,5.5,6.3,3.6,Paruh Waktu,0,Tinggi,1
2.77,3.22,2.34,2.81,2.24,2.55,4,3.42,91.7,88.7,69.3,83.1,94.2,80.6,1,5.7,3,2.8,9.6,9.3,4.8,Paruh Waktu,0,Rendah,1
3.29,3.51,2.83,2.62,2.03,2.8,3.79,3.4,86.7,88,78.1,81.4,86.5,86.5,2,7,6.9,6,3,3.1,3.2,Paruh Waktu,0,Menengah,1
3.06,3.07,2.36,2.43,2.83,3.27,2.09,2.12,98.7,97.2,75.6,81.1,100,93.8,3,4.9,7.3,4,5.3,4.4,6.4,Tidak Bekerja,10,Menengah,1
3.55,3.31,2.7,2.16,2.45,1.87,2.29,2.96,84.5,82.8,77.1,67.3,86.8,88.8,1,3,3.9,8.1,7.3,2,5.1,Paruh Waktu,0,Rendah,1
2.62,3.3,3.24,3.22,2.62,3.08,3.5,2.73,81,97.3,100,100,81.3,82.3,3,2.9,5.2,2.9,3.9,6.4,5.8,Tidak Bekerja,15,Menengah,1
2.47,3.84,2.08,2.39,3.43,2.62,3.22,2.09,75.5,91,70.6,72.9,83.9,98.2,3,5.7,4.6,5.3,1.5,3.8,5.9,Penuh Waktu,30,Tinggi,0
2.07,2.51,2.93,2.53,2.61,2.26,3.62,2.27,92.7,79.9,91.2,78.7,81.5,89,0,6.2,6.8,5.1,7.1,5.5,4.7,Tidak Bekerja,14,Tinggi,1
2.55,2.54,3.03,2.91,2.25,2.6,2.07,2.95,66.4,82.7,78.5,90.5,76.9,76.5,0,5.8,5.9,2.9,6.2,9.9,4.1,Penuh Waktu,33,Menengah,0
2.39,2.8,2.41,2.82,1.82,2.27,2.39,2.23,100,64.7,91.8,95,80.6,88.3,0,6.2,5.3,1.5,5.8,6.9,9.1,Paruh Waktu,0,Rendah,1
2.56,2.69,2.91,2.21,3.37,2.73,2.52,3.13,91.9,59.35,84.3,85.4,87.2,78.9,0,4.5,6,6.5,2.1,5.9,5.7,Paruh Waktu,0,Menengah,1
2.07,2.85,2.68,2.76,2.78,3.25,2.54,1.75,67.8,81.2,85.3,84.5,86.9,93.9,2,8.6,5.2,5.7,3.5,5.1,5.4,Paruh Waktu,0,Menengah,1
2.52,2.93,2.89,2.85,2.94,3.2,3.29,2.75,71.2,85.8,83.4,90.5,72.9,90,3,5.3,3.1,0.9,6.7,3,2,Tidak Bekerja,18,Menengah,1
2.08,2.74,2.81,2.79,3.32,2.43,2.82,2.72,91.8,100,91.2,90.6,74.8,69.6,1,5.5,4.6,5.9,3.8,7.8,2.6,Paruh Waktu,0,Rendah,1
2.46,2.79,2.36,2.74,2.69,4,2.52,2.71,87.2,87.7,95.4,100,77,89.4,1,4.7,5.7,7.2,8.3,6.7,5.1,Paruh Waktu,0,Menengah,1
3.33,2.75,2.65,1.76,3.94,2.64,1.47,2.83,89.7,82.7,75.9,94,92.8,90.3,1,3.5,3.8,4.3,4.2,6.3,4.2,Tidak Bekerja,16,Rendah,1
3.12,2.43,2.66,3.4,3.5,2.66,2.99,2.93,74,90.1,63.5,94.1,90.2,58.55,1,3.1,1.5,2.9,5.3,8.5,6,Penuh Waktu,45,Menengah,0
2.85,3.1,2.75,2.31,1.74,1.9,2.17,2.54,90,94.5,74.2,100,98,79.9,0,9.8,6.2,4.9,3.1,2.8,6.9,Penuh Waktu,42,Menengah,0
3.52,3.21,2.1,3.3,2.91,2.98,4,2.87,91.3,85.9,82.6,88.6,80.6,86.5,1,4.4,0.8,4,6.9,6,4.5,Paruh Waktu,0,Menengah,1
2.64,2.37,2.72,2.19,3.54,3.2,1.66,3.17,81.3,79.5,92.5,83.6,84.7,71.7,3,6.8,4.9,5.3,2.7,5.6,6.3,Paruh Waktu,0,Rendah,1
3.49,2.5,1.97,2.67,2.47,2.04,3.06,2.75,66.8,85.2,77.7,78.8,94.4,89.3,1,7.2,0.6,4.4,5.3,7.6,3.3,Tidak Bekerja,14,Rendah,1
2.45,2.32,2.67,3.25,2.9,2.89,2.93,2.98,83.9,91.3,78.4,91.5,93.6,92,0,6.5,5.9,7.3,0.5,6.7,9,Paruh Waktu,0,Rendah,1
3.13,3.51,3.18,2.16,2.84,2.6,2.32,2.79,84.3,85.2,94.9,98,81.8,83.2,2,4.5,6,5.7,3.6,4.7,2,Paruh Waktu,0,Tinggi,1
3.08,2.63,2.38,1.82,2.8,2.67,2.39,2.78,93.6,96.1,69.6,81.4,94.6,100,0,3.4,7.8,2.3,7.3,4.4,8.1,Paruh Waktu,0,Menengah,1
2.61,2.56,2.43,2.73,2.83,3.25,3.26,2.18,89.6,97.3,82.8,83.3,81,90.4,3,5.6,7,4.8,7.5,6.2,7.4,Tidak Bekerja,0,Tinggi,1
2.47,2.5,2.55,2.5,3.7,3.01,3,1.8,97.9,74.6,84.6,78,87.4,100,1,3.1,3.6,5.3,8.1,4.2,3.6,Tidak Bekerja,15,Menengah,1
3.11,3.05,2.68,2,3.11,3.3,1.9,3.19,100,100,90.3,84.2,94.5,89.1,1,5.7,3.9,1.8,6.7,5,3,Paruh Waktu,0,Rendah,1
3.02,3.31,2.23,2.05,3.63,2.35,2.8,2.37,76.8,90.9,83.7,98.1,67.2,84.8,3,4,4.5,4.6,6.3,4.6,4.6,Paruh Waktu,0,Menengah,1
3.6,1.85,3.82,3.04,2.4,2.75,2.54,2.75,80.9,73.2,71.8,87.2,84.7,70.8,2,6.1,6,6,5.2,3.2,7.4,Tidak Bekerja,13,Menengah,1
2.79,2.73,2.5,3.86,2.33,1.92,2.52,2.93,79.6,81.4,65.8,72.5,71.8,93.4,2,2.2,3.7,4.6,2.8,5.6,5.1,Penuh Waktu,42,Tinggi,0
2.74,2.31,2.7,3.22,2,2.55,1.94,2.23,78.9,82.3,88.5,92,98.8,100,1,7.4,4.2,5.5,3.9,5.5,4.7,Tidak Bekerja,17,Menengah,1
2.12,3.88,3.21,2.77,1.44,1.8,3.89,2.48,96.8,79.8,75,74.3,69.7,90.7,2,5.8,3.9,0.8,4.5,6.1,9.4,Paruh Waktu,0,Tinggi,1
3.11,2.61,2.58,3.45,2.5,3.12,2.37,2.92,89.1,91.5,100,75,86.5,91.6,0,6.3,4.4,5.8,5,6.5,4.8,Penuh Waktu,0,Rendah,1
2.45,2.7,2.75,2.44,3,2.66,2.86,2.38,91.9,79.7,100,82.8,84.1,90.9,2,6.6,6.8,8.6,6.3,4.9,3.9,Tidak Bekerja,11,Menengah,1
2.76,2.34,2.64,2.33,2.55,3.65,2.6,2.96,68.4,74,94.3,100,87.2,81.9,0,6,0,5.5,2.9,5,0.6,Paruh Waktu,0,Rendah,1
2.73,2.21,2.75,2.55,2.59,3.39,1.89,2.65,83.9,86.4,79.4,81.8,100,90,1,3.4,6.3,5.1,6.5,4.6,3.4,Tidak Bekerja,15,Rendah,1
2.46,2.21,3.16,2.78,3.42,3.55,2.06,2.76,61.5,72.3,71.6,98.5,90.2,87.8,3,0.2,5,9.9,6,4.3,7.2,Paruh Waktu,0,Menengah,1
2.61,2.83,1.59,2.7,2.22,3.27,2.22,2.37,71.5,93.3,90.2,74,75.7,92.9,3,9.1,5.9,7.3,4.5,2.9,4.7,Paruh Waktu,0,Menengah,1
3.63,2.82,3.34,2.16,3.08,2.8,2.96,2.08,69.5,79.4,71.3,75.5,100,97.3,1,5.7,5.9,5.8,4.6,5.6,6.9,Paruh Waktu,0,Rendah,1
2.63,2.25,2.88,2.65,2.62,3.19,2.57,2.28,81.1,77.6,77.5,94.8,74.8,86.2,1,4.9,4.8,0.9,6.3,4.4,6.9,Tidak Bekerja,15,Menengah,1
2.99,3.29,2.61,2.53,2.45,2.77,2.28,3.13,68.8,84.4,71.2,84.5,93.1,86.9,0,3.8,6.4,0,4.9,3.3,6,Penuh Waktu,37,Menengah,0
1.49,2.52,2.43,3.2,2.35,2.64,2.79,2.74,84.6,85.6,85,100,67.1,77.1,2,4.9,7.2,6.9,7.1,4.9,7.5,Penuh Waktu,37,Rendah,0
3.49,3.34,2.68,2.7,2.42,2.63,2.35,2.72,84.8,85.2,100,88,97.9,97,1,8.9,3.2,3.9,1.4,1.8,3,Paruh Waktu,0,Rendah,1
3.24,2.82,2.09,2.9,1.94,2.66,3.07,2.46,86.9,79,73.9,89.9,95.4,95.4,1,4.5,0.6,5.2,7.5,2.4,8.6,Paruh Waktu,0,Tinggi,1
3.16,3.48,2.98,2.59,2.83,2.41,1.76,2.63,89.9,95.3,80.1,99.8,83.3,89.8,0,6.5,5.1,4.8,8.1,1.6,5.1,Paruh Waktu,0,Menengah,1
2.15,1.43,2.85,3.79,2.57,3.23,3.5,1.8,80.4,72.2,76.9,100,87.2,92.9,1,4.9,2.6,6.4,7.5,5.6,6,Paruh Waktu,0,Rendah,1
3.42,2.95,1.85,3.57,2.28,2.94,3.23,3.29,67,86.2,85.5,99.4,89.6,99.5,0,6.1,4.9,5.4,8,2.4,6.8,Paruh Waktu,0,Rendah,1
2.43,2.96,2.81,3.51,1.99,2.31,1.75,2.82,100,80.3,98.7,91.9,93.7,90.9,0,8.6,4.6,6.4,8.7,3,4.6,Paruh Waktu,0,Menengah,1
2.89,3.17,1.79,2.41,2.27,3.38,2.65,2.49,90.4,79.1,84.8,100,100,85,0,4.6,3.8,1.1,7.1,9.8,4.1,Paruh Waktu,0,Rendah,1
2.1,2.8,3.26,2.73,2.14,2.81,3.53,3.25,82.5,79.4,96.6,70.4,94.4,79.7,1,2,1.5,8.3,4.6,3.2,4.9,Paruh Waktu,0,Rendah,1
3.13,1.99,3.43,2.28,2.88,2.72,2.35,3.32,77.1,99.2,91.7,77.5,73,95.7,0,2.7,4.7,6.4,5.9,4.6,3.5,Paruh Waktu,0,Menengah,1
3.72,2.75,2.19,2.4,2.5,2.94,3.54,2.52,100,100,81.5,81.2,81.4,85.6,1,4.3,6.8,1.9,3.9,5.7,6.7,Paruh Waktu,0,Menengah,1
2.2,1.87,2.49,2.64,2.98,2.6,2.98,2.81,74.7,68.1,90.8,100,100,94.4,0,7.9,5.9,4.9,5.2,4.8,6.2,Paruh Waktu,0,Rendah,1
2.76,2.42,2.82,2.49,2.78,2.06,2.48,3.41,86.9,98.3,78.9,82.5,87.1,83.1,3,2.2,6.1,3,5,0.7,3.7,Penuh Waktu,41,Menengah,0
2.29,1.87,3.03,2.77,2.88,1.9,2.98,2.64,72.5,75.9,100,80.6,100,75.4,1,3.9,4.2,6.5,5.5,5.3,7.1,Paruh Waktu,0,Menengah,1
3.23,2.21,3.24,2.97,3.03,2.53,2.21,2.67,87.9,90.7,79.8,78.3,81.8,93,2,1.4,4.4,3.6,6,7.1,1.7,Penuh Waktu,30,Tinggi,0
2.25,3.05,3.34,2.37,2.62,3.31,1.57,2.99,100,59.35,95.8,93.2,84.5,89.1,2,5.5,3.9,7.5,5,5,3.1,Paruh Waktu,0,Menengah,1
2.36,2.25,1.73,3.07,2.07,2.9,2.21,2.15,85.5,97.5,77.3,84.4,86,84.2,0,5.6,5,1.5,7.6,5.8,4.6,Paruh Waktu,0,Rendah,1
2.3,2.93,2.7,2.31,2.65,2.37,2.26,1.95,71.4,84.5,64.7,76.6,91.5,94.8,2,5.7,6.6,5,2.9,6.4,6,Paruh Waktu,0,Rendah,1
2.1,2.75,3.34,2.99,2.5,2.88,2.74,3.01,85.5,98,83.6,67,71.7,85.2,0,4.5,6.4,7.1,5.1,2.5,6.1,Paruh Waktu,0,Tinggi,1
2.95,2.83,2.87,2.02,4,2.73,3.18,2.39,100,89.4,95.7,90,60.6,86.1,0,5.7,5.9,7.4,5.5,6.6,3.5,Paruh Waktu,0,Rendah,1
2.28,2.14,2.35,2.5,2.54,1.67,2.15,2.84,78,95.4,82.6,90.9,81.3,94.2,0,0.3,5.2,8.1,2.1,6.5,5.8,Tidak Bekerja,11,Menengah,1
3.28,2.56,2.92,3.24,1.94,3.67,3.33,3.01,94.2,94.7,87.9,99.3,80.5,89.6,0,7.6,0,5.9,6.4,1.6,5.6,Tidak Bekerja,15,Menengah,1
2.64,2.17,2.67,2.47,2.53,3.43,3.11,3.27,100,86.3,87.5,88.3,96.1,95.5,0,3.8,2.7,2.8,5.1,2.5,5.7,Penuh Waktu,45,Menengah,0
4,3.4,2.79,2.66,3.06,2.44,2.64,1.77,85.9,86.2,79.6,89.5,86.2,79.7,2,6.6,4.6,2.9,1.5,7.9,5.3,Paruh Waktu,0,Menengah,1
2.81,3.46,2.26,2.69,2.45,2.94,2.61,2.64,78,80.4,84.9,64.8,62,85.6,1,0,4.6,4.2,6.1,3.7,5.1,Paruh Waktu,0,Menengah,1
2.4,2.72,3.45,2.48,2.78,2.3,1.47,3.36,89.4,90,74.1,74.9,96.5,87.4,3,4.8,5.4,8,6.4,4.1,2.2,Paruh Waktu,0,Menengah,1
3.19,2.94,2.13,3.64,3.26,2.6,2.49,2.79,80.2,100,81.1,74.3,100,79.3,0,6.6,6.4,4.9,3.1,4.9,2.7,Penuh Waktu,30,Menengah,0
3.41,1.91,2.56,2.73,2.86,2.25,3.36,2.81,98,85.9,63.5,100,73.9,80.6,0,7.4,9.6,4.9,5.7,2.6,4.4,Tidak Bekerja,14,Rendah,1
3.62,2.05,2.03,2.41,2.43,3.23,2.54,2.16,89,77.3,74.1,95.6,97.9,94.8,1,3.3,3.8,6.1,6.5,4.5,7.4,Paruh Waktu,0,Rendah,1
2.51,2.99,2.27,1.58,4,2.32,2.86,2.84,90,77.1,59.2,78.4,85.3,86,0,8.1,4.4,5.4,3.4,3.8,9,Paruh Waktu,0,Tinggi,1
2.91,2.3,3.51,2.97,3.08,3.44,2.89,2.65,81.4,82.7,83.4,65.9,78.8,74.1,1,0.9,5.3,4.9,3.3,4.4,6.1,Penuh Waktu,45,Rendah,0
3.49,2.32,2.45,2.73,3,2.7,2.37,2.13,84.2,82.9,77.1,82.4,87.5,95.7,0,5.4,4.6,3.4,3.5,5.4,5.5,Paruh Waktu,0,Rendah,1
2.54,2.71,2.04,2.89,2.44,2.51,2.33,2.69,64.9,91.8,84.6,80.3,69.5,89.3,2,3.7,7.6,6,8.1,5.3,7.2,Paruh Waktu,0,Menengah,1
2.63,4,3.72,2.92,2.09,2.25,2.62,2.7,76.7,79.6,65.1,63.4,85.1,100,0,1.9,4.6,4.9,5.7,4,2.8,Paruh Waktu,0,Rendah,1
2.22,2.83,3.2,2.98,1.89,3.06,3.14,3.45,75.5,84.4,90.7,79.7,90.5,84.8,2,3.3,3.5,7.5,3,2.7,5.7,Paruh Waktu,0,Menengah,1
